Loading weights:   0%|          | 0/398 [00:00<?, ?it/s]Loading weights: 100%|██████████| 398/398 [00:00<00:00, 9015.72it/s]
[ours] loaded 48 steer tensors; prefix_write=False; cfg=PrefixSteerConfig(num_prefix_tokens=0, sliding_window_size=256, mem_num_heads=1, mem_head_dim=128, steer_mode='deltamem', normal_attends_prefix=True, prefix_sees_query=True, prefix_init_std=0.7, prefix_init_dist='normal', prefix_write=False, read_prefix_only=False, memory_mode='dynamic', write_ctx_only=False, prefix_write_layout='global', prefix_write_overlap_tokens=0, pool_reads=False, pool_gate=False, pool_gate_input='rm', pool_gate_max=2.0, pool_gate_bias=0.0, steer_layers=(0, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 33), prefix_layers=(), steer_gain=0.1, share_qkv=False, memory_value_source='main_v', delta_heads='o', delta_rank=0, read_proj_dim=0, output_fusion='fixed', o_fusion_position='pre_o', output_fusion_eps=1e-06, output_fusion_scale_max=10.0, fusion_lambda_init=0.1, fusion_lambda_max=1.0, fusion_ema_momentum=0.99, history_pool_mode='none', hybrid_read_mode='none', hybrid_prefix_gate_mode='fixed', hybrid_prefix_gate_init=0.1)
[eval] checkpoint has no persistent history writer; skipping redundant context WRITE pass
Using the latest cached version of the dataset since hotpotqa/hotpot_qa couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'distractor' at /home/mingze/.cache/huggingface/datasets/hotpotqa___hotpot_qa/distractor/0.0.0/1908d6afbbead072334abe2965f91bd2709910ab (last modified on Wed Aug 12 05:30:25 2026).
[shard 0] 7405 examples
[shard 0] 1300/7405 baseF1=0.566 oursF1=0.604 (10.7m)
[shard 0] 1320/7405 baseF1=0.566 oursF1=0.604 (10.9m)
[shard 0] 1340/7405 baseF1=0.566 oursF1=0.603 (11.0m)
[shard 0] 1360/7405 baseF1=0.565 oursF1=0.601 (11.2m)
[shard 0] 1380/7405 baseF1=0.568 oursF1=0.603 (11.4m)
[shard 0] 1400/7405 baseF1=0.567 oursF1=0.602 (11.5m)
[shard 0] 1420/7405 baseF1=0.567 oursF1=0.604 (11.6m)
[shard 0] 1440/7405 baseF1=0.568 oursF1=0.604 (11.8m)
[shard 0] 1460/7405 baseF1=0.569 oursF1=0.604 (11.9m)
[shard 0] 1480/7405 baseF1=0.570 oursF1=0.604 (12.1m)
[shard 0] 1500/7405 baseF1=0.569 oursF1=0.605 (12.3m)
[shard 0] 1520/7405 baseF1=0.568 oursF1=0.603 (12.4m)
[shard 0] 1540/7405 baseF1=0.570 oursF1=0.606 (12.6m)
[shard 0] 1560/7405 baseF1=0.571 oursF1=0.606 (12.7m)
[shard 0] 1580/7405 baseF1=0.570 oursF1=0.605 (12.9m)
[shard 0] 1600/7405 baseF1=0.570 oursF1=0.604 (13.0m)
[shard 0] 1620/7405 baseF1=0.570 oursF1=0.605 (13.1m)
[shard 0] 1640/7405 baseF1=0.569 oursF1=0.603 (13.4m)
[shard 0] 1660/7405 baseF1=0.570 oursF1=0.604 (13.6m)
[shard 0] 1680/7405 baseF1=0.569 oursF1=0.604 (13.7m)
[shard 0] 1700/7405 baseF1=0.568 oursF1=0.602 (13.9m)
[shard 0] 1720/7405 baseF1=0.568 oursF1=0.603 (14.0m)
[shard 0] 1740/7405 baseF1=0.569 oursF1=0.604 (14.2m)
[shard 0] 1760/7405 baseF1=0.569 oursF1=0.604 (14.3m)
[shard 0] 1780/7405 baseF1=0.570 oursF1=0.604 (14.5m)
[shard 0] 1800/7405 baseF1=0.567 oursF1=0.601 (14.6m)
[shard 0] 1820/7405 baseF1=0.567 oursF1=0.601 (14.8m)
[shard 0] 1840/7405 baseF1=0.566 oursF1=0.601 (15.0m)
[shard 0] 1860/7405 baseF1=0.565 oursF1=0.599 (15.2m)
[shard 0] 1880/7405 baseF1=0.565 oursF1=0.600 (15.4m)
[shard 0] 1900/7405 baseF1=0.567 oursF1=0.601 (15.5m)
[shard 0] 1920/7405 baseF1=0.568 oursF1=0.602 (15.7m)
[shard 0] 1940/7405 baseF1=0.570 oursF1=0.601 (15.8m)
[shard 0] 1960/7405 baseF1=0.571 oursF1=0.603 (16.0m)
[shard 0] 1980/7405 baseF1=0.570 oursF1=0.603 (16.2m)
[shard 0] 2000/7405 baseF1=0.570 oursF1=0.603 (16.3m)
[shard 0] 2020/7405 baseF1=0.569 oursF1=0.602 (16.5m)
[shard 0] 2040/7405 baseF1=0.569 oursF1=0.601 (16.6m)
[shard 0] 2060/7405 baseF1=0.569 oursF1=0.601 (16.8m)
[shard 0] 2080/7405 baseF1=0.568 oursF1=0.599 (16.9m)
[shard 0] 2100/7405 baseF1=0.568 oursF1=0.599 (17.1m)
[shard 0] 2120/7405 baseF1=0.568 oursF1=0.600 (17.3m)
[shard 0] 2140/7405 baseF1=0.569 oursF1=0.600 (17.4m)
[shard 0] 2160/7405 baseF1=0.569 oursF1=0.601 (17.5m)
[shard 0] 2180/7405 baseF1=0.568 oursF1=0.602 (17.6m)
[shard 0] 2200/7405 baseF1=0.568 oursF1=0.602 (17.8m)
[shard 0] 2220/7405 baseF1=0.567 oursF1=0.602 (17.9m)
[shard 0] 2240/7405 baseF1=0.567 oursF1=0.601 (18.0m)
[shard 0] 2260/7405 baseF1=0.567 oursF1=0.601 (18.2m)
[shard 0] 2280/7405 baseF1=0.567 oursF1=0.600 (18.4m)
[shard 0] 2300/7405 baseF1=0.566 oursF1=0.600 (18.5m)
[shard 0] 2320/7405 baseF1=0.564 oursF1=0.600 (18.6m)
[shard 0] 2340/7405 baseF1=0.564 oursF1=0.600 (18.8m)
[shard 0] 2360/7405 baseF1=0.565 oursF1=0.601 (18.9m)
[shard 0] 2380/7405 baseF1=0.565 oursF1=0.603 (19.1m)
[shard 0] 2400/7405 baseF1=0.565 oursF1=0.604 (19.3m)
[shard 0] 2420/7405 baseF1=0.565 oursF1=0.605 (19.5m)
[shard 0] 2440/7405 baseF1=0.565 oursF1=0.605 (19.6m)
[shard 0] 2460/7405 baseF1=0.565 oursF1=0.606 (19.7m)
[shard 0] 2480/7405 baseF1=0.564 oursF1=0.606 (19.9m)
[shard 0] 2500/7405 baseF1=0.564 oursF1=0.605 (20.1m)
[shard 0] 2520/7405 baseF1=0.563 oursF1=0.604 (20.2m)
[shard 0] 2540/7405 baseF1=0.563 oursF1=0.604 (20.3m)
[shard 0] 2560/7405 baseF1=0.561 oursF1=0.602 (20.5m)
[shard 0] 2580/7405 baseF1=0.563 oursF1=0.603 (20.7m)
[shard 0] 2600/7405 baseF1=0.562 oursF1=0.602 (20.8m)
[shard 0] 2620/7405 baseF1=0.563 oursF1=0.603 (21.0m)
[shard 0] 2640/7405 baseF1=0.562 oursF1=0.602 (21.1m)
[shard 0] 2660/7405 baseF1=0.562 oursF1=0.602 (21.3m)
[shard 0] 2680/7405 baseF1=0.562 oursF1=0.602 (21.4m)
[shard 0] 2700/7405 baseF1=0.561 oursF1=0.602 (21.6m)
[shard 0] 2720/7405 baseF1=0.561 oursF1=0.602 (21.8m)
[shard 0] 2740/7405 baseF1=0.561 oursF1=0.602 (21.9m)
[shard 0] 2760/7405 baseF1=0.562 oursF1=0.602 (22.1m)
[shard 0] 2780/7405 baseF1=0.562 oursF1=0.603 (22.2m)
[shard 0] 2800/7405 baseF1=0.561 oursF1=0.602 (22.3m)
[shard 0] 2820/7405 baseF1=0.561 oursF1=0.602 (22.5m)
[shard 0] 2840/7405 baseF1=0.561 oursF1=0.602 (22.6m)
[shard 0] 2860/7405 baseF1=0.561 oursF1=0.603 (22.8m)
[shard 0] 2880/7405 baseF1=0.563 oursF1=0.604 (23.0m)
[shard 0] 2900/7405 baseF1=0.562 oursF1=0.604 (23.2m)
[shard 0] 2920/7405 baseF1=0.563 oursF1=0.605 (23.3m)
[shard 0] 2940/7405 baseF1=0.563 oursF1=0.605 (23.5m)
[shard 0] 2960/7405 baseF1=0.565 oursF1=0.606 (23.7m)
[shard 0] 2980/7405 baseF1=0.564 oursF1=0.605 (23.8m)
[shard 0] 3000/7405 baseF1=0.564 oursF1=0.605 (24.0m)
